"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","tissue"
"Etv3",0.339526854725455,-0.499084587218572,0.667,1,1,"Etv3","LNG"
"Cops4",0.339531311064976,-0.556319058672306,0.667,1,1,"Cops4","LNG"
"Ndufv3",0.339603124931931,0.304630181751696,1,1,1,"Ndufv3","LNG"
"Pitpna",0.339658956537635,0.436989222598419,1,1,1,"Pitpna","LNG"
"Kansl1",0.339783629421355,-0.411440134084325,1,1,1,"Kansl1","LNG"
"Rpl14",0.339792104926932,-0.0778973900522422,1,1,1,"Rpl14","LNG"
"Aplp2",0.33989170600461,0.470107208844742,1,1,1,"Aplp2","LNG"
"Tmem165",0.339919382881575,0.582489498886316,1,1,1,"Tmem165","LNG"
"Pdcd11",0.339927755864989,-0.584646778575654,0.667,1,1,"Pdcd11","LNG"
"Sept7",0.339954480878224,-0.286980552868141,1,1,1,"Sept7","LNG"
"Fam193b",0.339990344040914,-0.488962737910709,0.333,1,1,"Fam193b","LNG"
"Mrpl30",0.340065734802411,-0.466144298009775,1,1,1,"Mrpl30","LNG"
"Lrrc42",0.340338665316793,-0.557698005529629,0.333,0.667,1,"Lrrc42","LNG"
"Spata24",0.340489595404405,0.603944798273048,0.667,0.333,1,"Spata24","LNG"
"Coro2a",0.340524615798232,-0.318162201146626,1,1,1,"Coro2a","LNG"
"Rasgrp1",0.340900485956251,0.748357896662295,0.667,1,1,"Rasgrp1","LNG"
"Actr5",0.341041850651825,0.534950073960182,0.667,0.333,1,"Actr5","LNG"
"Haus6",0.341041850651825,0.534950073960182,0.667,0.333,1,"Haus6","LNG"
"Ino80e",0.34115434139771,-0.552078972486424,0.667,1,1,"Ino80e","LNG"
"Spred2",0.341492754459949,-0.532177193626319,0.333,0.667,1,"Spred2","LNG"
"Etfa",0.34169910518104,-0.498968420742533,1,1,1,"Etfa","LNG"
"Slain1",0.341746597560045,0.405725639505234,0.667,0.333,1,"Slain1","LNG"
"Fbxo11",0.341824235953074,-0.585675060679213,0.333,1,1,"Fbxo11","LNG"
"Cenpx",0.34185122022758,-0.986103712712105,0.667,1,1,"Cenpx","LNG"
"Dnajc19",0.342086490768216,-0.457154395002867,1,1,1,"Dnajc19","LNG"
"Chmp4b",0.342111530516307,0.565952418106794,1,1,1,"Chmp4b","LNG"
"Tnfrsf9",0.342236247412019,0.606074010037593,0.667,0.333,1,"Tnfrsf9","LNG"
"Bin3",0.342630586307312,-0.436016213646323,1,1,1,"Bin3","LNG"
"Rpl23",0.343037480159779,-0.0280379107344784,1,1,1,"Rpl23","LNG"
"Wipi2",0.343079807027897,-0.498531628042022,1,1,1,"Wipi2","LNG"
"Asf1a",0.34314143078067,-0.43804031193523,0.667,1,1,"Asf1a","LNG"
"4930430F08Rik",0.343192617680669,-0.53899148222694,0,0.667,1,"4930430F08Rik","LNG"
"Pip4k2b",0.343192617680669,-0.53899148222694,0,0.667,1,"Pip4k2b","LNG"
"Gm20186",0.34350654423559,0.463946235141778,1,1,1,"Gm20186","LNG"
"Ggnbp2",0.34369671814712,-0.411546561225317,1,1,1,"Ggnbp2","LNG"
"Cops2",0.343765061940264,-0.536183288332885,0.667,1,1,"Cops2","LNG"
"Epsti1",0.343860951716256,-0.369412023182262,1,1,1,"Epsti1","LNG"
"Tlk1",0.344053339510101,-0.510615262653126,1,1,1,"Tlk1","LNG"
"Zbtb7a",0.344147917410372,-0.407542297850242,1,1,1,"Zbtb7a","LNG"
"Serpinb6a",0.344207594783804,0.591248616739326,1,1,1,"Serpinb6a","LNG"
"Sar1b",0.344274547611115,0.68539239995314,1,0.667,1,"Sar1b","LNG"
"Lbr",0.344337271024023,-0.494612843833095,0.667,1,1,"Lbr","LNG"
"Timm50",0.34459242688115,-0.488805784874806,0.667,1,1,"Timm50","LNG"
"Cbx7",0.34462443751164,-0.611230655933026,0.667,0.667,1,"Cbx7","LNG"
"Zfp672",0.34474403034867,-0.564044286650577,0.333,0.667,1,"Zfp672","LNG"
"Clptm1l",0.344880872294835,-0.451949511779206,0.667,1,1,"Clptm1l","LNG"
"Rock1",0.344981669925196,0.403392803865627,1,1,1,"Rock1","LNG"
"Mtap",0.345099047415198,-0.517874908146526,0.667,0.667,1,"Mtap","LNG"
"Knstrn",0.345313433149088,0.520089458877695,0.667,0,1,"Knstrn","LNG"
"Rfwd3",0.345313433149088,0.520089458877695,0.667,0,1,"Rfwd3","LNG"
"Casp4",0.345313433149088,0.520089458877695,0.667,0,1,"Casp4","LNG"
"Fig4",0.345313433149088,0.520089458877695,0.667,0,1,"Fig4","LNG"
"Ppp4r1",0.345313433149088,0.520089458877695,0.667,0,1,"Ppp4r1","LNG"
"Foxp3",0.345313433149088,0.520089458877695,0.667,0,1,"Foxp3","LNG"
"Terf2ip",0.34554934482742,-0.60076576825823,0.333,0.667,1,"Terf2ip","LNG"
"Ankrd52",0.345627400122035,0.688622702382062,0.333,0.667,1,"Ankrd52","LNG"
"Med29",0.345863523877709,0.674934175179985,0.667,0.333,1,"Med29","LNG"
"Nbeal1",0.345976740349976,0.713789273995794,0.667,0.667,1,"Nbeal1","LNG"
"Lysmd2",0.346065582208002,0.704248051520639,0.667,0.667,1,"Lysmd2","LNG"
"Zdhhc5",0.346748077810983,-0.494043399948445,0.333,0.667,1,"Zdhhc5","LNG"
"Gimap3",0.346764065408348,-0.197037792683641,1,1,1,"Gimap3","LNG"
"Csnk1g2",0.34676606711669,-0.325516020426965,1,1,1,"Csnk1g2","LNG"
"Ifi209",0.347092622525413,-0.471123875149969,1,1,1,"Ifi209","LNG"
"Ralgps2",0.347326661089028,-0.452911297851397,0.667,1,1,"Ralgps2","LNG"
"Bicdl1",0.347638160473172,-0.559159096224175,0,0.667,1,"Bicdl1","LNG"
"Sdf2",0.347657091777137,0.536893620581597,1,1,1,"Sdf2","LNG"
"Ap1g1",0.347723843106536,-0.57869235001887,0.333,1,1,"Ap1g1","LNG"
"Mir155hg",0.347733938185786,-0.619094033531945,0.333,1,1,"Mir155hg","LNG"
"Get4",0.348051006642614,0.645776037203775,1,0.667,1,"Get4","LNG"
"Zfp148",0.348208253920289,0.747531898030929,1,0.667,1,"Zfp148","LNG"
"Arhgap4",0.348350636888386,-0.53557599706192,0.333,1,1,"Arhgap4","LNG"
"Rab2a",0.348608888937538,0.433861778070305,1,1,1,"Rab2a","LNG"
"Bicra",0.348800093725058,-0.573781202767337,0.333,1,1,"Bicra","LNG"
"Atpif1",0.349174061907981,0.353602850151923,1,1,1,"Atpif1","LNG"
"Polr3h",0.349181668974306,-0.524620644842039,0,1,1,"Polr3h","LNG"
"Zfp942",0.349181668974306,-0.524620644842039,0,1,1,"Zfp942","LNG"
"Tmem38b",0.349275456418392,-0.58677428629291,0,0.667,1,"Tmem38b","LNG"
"Zbtb16",0.349275456418392,-0.58677428629291,0,0.667,1,"Zbtb16","LNG"
"Tspyl1",0.349275456418392,-0.58677428629291,0,0.667,1,"Tspyl1","LNG"
"Dusp22",0.349275456418392,-0.58677428629291,0,0.667,1,"Dusp22","LNG"
"Uri1",0.350006528651001,-0.49403217193102,0.667,1,1,"Uri1","LNG"
"Gm10762",0.350112092468481,0.581227803943035,0.333,0,1,"Gm10762","LNG"
"Ndufaf6",0.350112092468481,0.581227803943035,0.333,0,1,"Ndufaf6","LNG"
"Plcxd1",0.350112092468481,0.581227803943035,0.333,0,1,"Plcxd1","LNG"
"Rcc1l",0.350112092468481,0.581227803943035,0.333,0,1,"Rcc1l","LNG"
"Bcl11a",0.350112092468481,0.581227803943035,0.333,0,1,"Bcl11a","LNG"
"Iba57",0.350112092468481,0.581227803943035,0.333,0,1,"Iba57","LNG"
"Cd83",0.350112092468481,0.581227803943035,0.333,0,1,"Cd83","LNG"
"Fbxw17",0.350112092468481,0.581227803943035,0.333,0,1,"Fbxw17","LNG"
"Galm",0.350112092468481,0.581227803943035,0.333,0,1,"Galm","LNG"
"Prmt3",0.350121186697157,-0.538170643765771,0.333,0.667,1,"Prmt3","LNG"
"Polr2g",0.350232277310178,0.46071701415852,1,1,1,"Polr2g","LNG"
"Zfp292",0.350330576022315,0.717610270880161,1,0.667,1,"Zfp292","LNG"
"Med25",0.350625583174975,-0.483889373950368,0.333,0.667,1,"Med25","LNG"
"Birc3",0.350802669879573,-0.523568937370801,0.333,0.667,1,"Birc3","LNG"
"Ndufb10",0.35082517365776,0.414032579567809,1,1,1,"Ndufb10","LNG"
"Tex30",0.35088806725722,-0.668677833297963,0.333,0.667,1,"Tex30","LNG"
"Ric1",0.35088806725722,-0.668677833297963,0.333,0.667,1,"Ric1","LNG"
"Cops7b",0.350905680004612,-0.612889505186927,0.333,0.333,1,"Cops7b","LNG"
"Rgs19",0.351267097959381,-0.56801900851311,0.667,1,1,"Rgs19","LNG"
"Mgat5",0.351361218129923,-0.409210366800249,1,1,1,"Mgat5","LNG"
"Epb41",0.351522549753299,-0.572126463741231,0.667,1,1,"Epb41","LNG"
"Pigk",0.351726973497419,0.60066479785482,1,1,1,"Pigk","LNG"
"Rpl41",0.351786143853273,-0.0550702978642423,1,1,1,"Rpl41","LNG"
"Eftud2",0.352051054189476,0.580098936576752,1,1,1,"Eftud2","LNG"
"Slc7a5",0.352210814881727,-0.946737968329606,0,0.667,1,"Slc7a5","LNG"
"Ogfrl1",0.352357835270426,-0.588186148262715,0,0.667,1,"Ogfrl1","LNG"
"Mterf4",0.352357835270426,-0.588186148262715,0,0.667,1,"Mterf4","LNG"
"Mocs3",0.352357835270426,-0.588186148262715,0,0.667,1,"Mocs3","LNG"
"Fam92a",0.352357835270426,-0.588186148262715,0,0.667,1,"Fam92a","LNG"
"Agbl5",0.352357835270426,-0.588186148262715,0,0.667,1,"Agbl5","LNG"
"Hipk2",0.352357835270426,-0.588186148262715,0,0.667,1,"Hipk2","LNG"
"Fbxo46",0.352357835270426,-0.588186148262715,0,0.667,1,"Fbxo46","LNG"
"Dctd",0.352357835270426,-0.588186148262715,0,0.667,1,"Dctd","LNG"
"Pard3",0.352357835270426,-0.588186148262715,0,0.667,1,"Pard3","LNG"
"Aste1",0.352357835270426,-0.588186148262715,0,0.667,1,"Aste1","LNG"
"Osm",0.352357835270426,-0.588186148262715,0,0.667,1,"Osm","LNG"
"0610009B22Rik",0.352357835270426,-0.588186148262715,0,0.667,1,"0610009B22Rik","LNG"
"Pomt2",0.352357835270426,-0.588186148262715,0,0.667,1,"Pomt2","LNG"
"Zfp85",0.352357835270426,-0.588186148262715,0,0.667,1,"Zfp85","LNG"
"Gm17259",0.352357835270426,-0.588186148262715,0,0.667,1,"Gm17259","LNG"
"Mss51",0.352357835270426,-0.588186148262715,0,0.667,1,"Mss51","LNG"
"Tubgcp6",0.352357835270426,-0.588186148262715,0,0.667,1,"Tubgcp6","LNG"
"Tnfrsf12a",0.352357835270426,-0.588186148262715,0,0.667,1,"Tnfrsf12a","LNG"
"Rab26os",0.352357835270426,-0.588186148262715,0,0.667,1,"Rab26os","LNG"
"Pmaip1",0.352357835270426,-0.588186148262715,0,0.667,1,"Pmaip1","LNG"
"Prickle3",0.352357835270426,-0.588186148262715,0,0.667,1,"Prickle3","LNG"
"Sertad1",0.352725762903567,-0.505235105848032,0.333,1,1,"Sertad1","LNG"
"Vps4a",0.352882330965292,-0.516455196617636,0.333,1,1,"Vps4a","LNG"
"Sri",0.353013682476402,-0.326365162091418,1,1,1,"Sri","LNG"
"Zfp937",0.35307829420616,-0.534108285061641,0,1,1,"Zfp937","LNG"
"Zfp687",0.35307829420616,-0.534108285061641,0,1,1,"Zfp687","LNG"
"Sepsecs",0.35307829420616,-0.534108285061641,0,1,1,"Sepsecs","LNG"
"D830024N08Rik",0.35307829420616,-0.534108285061641,0,1,1,"D830024N08Rik","LNG"
"Gm17745",0.35307829420616,-0.534108285061641,0,1,1,"Gm17745","LNG"
"Fam83a",0.35307829420616,-0.534108285061641,0,1,1,"Fam83a","LNG"
"Letmd1",0.35307829420616,-0.534108285061641,0,1,1,"Letmd1","LNG"
"Kdm4b",0.35307829420616,-0.534108285061641,0,1,1,"Kdm4b","LNG"
"Mcfd2",0.35307829420616,-0.534108285061641,0,1,1,"Mcfd2","LNG"
"Tom1",0.353238241223906,0.432924504927631,0.667,0.333,1,"Tom1","LNG"
"Dnajc24",0.35324654404061,0.588830662780938,1,0.667,1,"Dnajc24","LNG"
"Psma7",0.353514276600711,0.373737181991911,1,1,1,"Psma7","LNG"
"Xaf1",0.35357873537112,-0.622052965696216,0.667,1,1,"Xaf1","LNG"
"Stab2",0.353839908108476,-0.530329360873617,0.667,1,1,"Stab2","LNG"
"Eif2b3",0.35437899055049,-0.542177285045574,0.333,0.667,1,"Eif2b3","LNG"
"Mrps35",0.354472002524562,0.641708808929807,1,0.667,1,"Mrps35","LNG"
"Stk40",0.354500567592487,0.629302863957393,0.667,0.667,1,"Stk40","LNG"
"Sp1",0.354598301959809,0.504156375594673,0.667,0.667,1,"Sp1","LNG"
"Usp40",0.354691472165498,-0.52650515140295,0.333,0.667,1,"Usp40","LNG"
"Tsnax",0.354691472165498,-0.52650515140295,0.333,0.667,1,"Tsnax","LNG"
"Nfrkb",0.354691472165498,-0.52650515140295,0.333,0.667,1,"Nfrkb","LNG"
"Xpr1",0.354933676081474,0.636961066506402,0.333,0.667,1,"Xpr1","LNG"
"Clk4",0.355017720153619,0.662463660729177,1,0.667,1,"Clk4","LNG"
"Hipk1",0.355096920000648,-0.484864162813269,1,1,1,"Hipk1","LNG"
"Uap1",0.35541915273548,-0.499093095428881,0.333,0.667,1,"Uap1","LNG"
"H2-T23",0.355698790997065,-0.355019389698622,1,1,1,"H2-T23","LNG"
"Ensa",0.356204884083248,-0.638391840780241,0.333,1,1,"Ensa","LNG"
"Zscan26",0.35630953034149,-0.438016983478643,0.333,1,1,"Zscan26","LNG"
"D030056L22Rik",0.35630953034149,-0.438016983478643,0.333,1,1,"D030056L22Rik","LNG"
"Czib",0.356495499928851,0.661836004416524,0.667,0.667,1,"Czib","LNG"
"Virma",0.356968393639826,-0.582179580640808,0.667,1,1,"Virma","LNG"
"Ubxn2a",0.35701481038657,-0.515591606158951,1,1,1,"Ubxn2a","LNG"
"Homer1",0.357291828393766,0.553740412183786,0.667,0.333,1,"Homer1","LNG"
"Tmem109",0.35740500818233,0.45881166937372,1,0.667,1,"Tmem109","LNG"
"Aar2",0.357467291113841,0.685294828771315,0.667,0.333,1,"Aar2","LNG"
"Gsdme",0.357539963004427,-0.597266120282647,0,0.667,1,"Gsdme","LNG"
"Tsen2",0.357539963004427,-0.597266120282647,0,0.667,1,"Tsen2","LNG"
"Hdhd5",0.357539963004427,-0.597266120282647,0,0.667,1,"Hdhd5","LNG"
"Dyrk1b",0.357539963004427,-0.597266120282647,0,0.667,1,"Dyrk1b","LNG"
"Cdk10",0.357539963004427,-0.597266120282647,0,0.667,1,"Cdk10","LNG"
"Rubcn",0.357539963004427,-0.597266120282647,0,0.667,1,"Rubcn","LNG"
"Nufip1",0.357673568922965,0.646739178680501,1,0.333,1,"Nufip1","LNG"
"Rbmxl1",0.357771884960109,-0.577153757526241,0.333,1,1,"Rbmxl1","LNG"
"Irgm1",0.357913786323531,0.713865616664434,1,0.333,1,"Irgm1","LNG"
"Trappc5",0.358032091885566,0.422522450012319,1,1,1,"Trappc5","LNG"
"2310015A10Rik",0.358064175718711,-0.523907402866987,0.333,1,1,"2310015A10Rik","LNG"
"Nol8",0.358065637520591,-0.493365973123721,0.667,1,1,"Nol8","LNG"
"Sar1a",0.358090204076723,-0.560681830744198,1,1,1,"Sar1a","LNG"
"Mafg",0.358119433489056,-0.567745254286644,0.333,1,1,"Mafg","LNG"
"Setd5",0.358322419365029,-0.492487720782339,0.667,0.667,1,"Setd5","LNG"
"Soat1",0.358445431257738,0.550759035792479,1,1,1,"Soat1","LNG"
"Prpf38b",0.358857768116683,0.737190390292567,1,0.667,1,"Prpf38b","LNG"
"Syt11",0.359270414464078,-0.568700814053089,0.333,0.667,1,"Syt11","LNG"
"Rbm41",0.359270414464078,-0.568700814053089,0.333,0.667,1,"Rbm41","LNG"
"Hmg20a",0.359319395544436,-0.519095997325207,0.333,1,1,"Hmg20a","LNG"
"Nup43",0.359319395544436,-0.519095997325207,0.333,1,1,"Nup43","LNG"
"Atp8b4",0.35935147820529,-0.518604775791169,0.333,0.667,1,"Atp8b4","LNG"
"Abce1",0.359358839307569,-0.542247768320615,0.333,0.667,1,"Abce1","LNG"
"Hdgf",0.359452406680486,-0.402426294407391,1,1,1,"Hdgf","LNG"
"Kif21b",0.359634942041862,0.516645705321149,1,1,1,"Kif21b","LNG"
"Kbtbd2",0.360070796694529,0.637597052476561,1,0.667,1,"Kbtbd2","LNG"
"Sec14l1",0.361797661990949,0.586512790382574,0.333,0.667,1,"Sec14l1","LNG"
"Ube2b",0.362133292192162,0.54474136755105,1,1,1,"Ube2b","LNG"
"Znrd1",0.362428468897558,-0.429626555641072,1,1,1,"Znrd1","LNG"
"Adamts10",0.362478786916695,-0.595040325151728,0.667,1,1,"Adamts10","LNG"
"Adipor2",0.362587100452107,-0.46773888645217,0.667,0.667,1,"Adipor2","LNG"
"Pcyt2",0.362724017755775,-0.559348398949952,0.333,0.667,1,"Pcyt2","LNG"
"Rps18",0.362950311128228,0.18535255438677,1,1,1,"Rps18","LNG"
"Bckdha",0.363048906715295,0.566501556752818,0.667,0.667,1,"Bckdha","LNG"
"Dhrs1",0.363129179127817,0.622146264117752,0.667,0.333,1,"Dhrs1","LNG"
"Ccdc82",0.363195805446474,-0.458437211340184,1,1,1,"Ccdc82","LNG"
"Tagln2",0.363256051740386,-0.198034979124586,1,1,1,"Tagln2","LNG"
"Srp68",0.363333545563713,0.41887380798066,0.667,0.667,1,"Srp68","LNG"
"Ttf1",0.36344202441495,-0.496360618063451,0.667,1,1,"Ttf1","LNG"
"Carm1",0.363711637910476,-0.527730904249066,0.333,1,1,"Carm1","LNG"
"Spen",0.364020122854803,-0.406314044647188,1,0.667,1,"Spen","LNG"
"Atp6v1e1",0.36439995401356,0.553047917939024,1,1,1,"Atp6v1e1","LNG"
"Haus4",0.364475127904261,-0.519557965636506,0.667,1,1,"Haus4","LNG"
"Arhgap45",0.364556754639403,-0.279487923113413,1,1,1,"Arhgap45","LNG"
"Itpr2",0.36493095263578,-0.390529985705017,1,1,1,"Itpr2","LNG"
"Zpr1",0.365226364724479,0.677348927640953,1,0.667,1,"Zpr1","LNG"
"Nelfe",0.36529689462373,0.464703168300159,0.667,0.667,1,"Nelfe","LNG"
"Etf1",0.365433273873138,0.420813046336326,1,1,1,"Etf1","LNG"
"Cbl",0.365489096173674,-0.412783961208165,1,1,1,"Cbl","LNG"
"Rbis",0.365499964515191,-0.356477016046953,1,1,1,"Rbis","LNG"
"Gigyf1",0.365664798666688,-0.589629112311223,0.333,0.667,1,"Gigyf1","LNG"
"Ptov1",0.365664798666688,-0.589629112311223,0.333,0.667,1,"Ptov1","LNG"
"P2ry14",0.365807036875545,0.557836154527224,0.667,0.333,1,"P2ry14","LNG"
"Slc30a7",0.365807036875545,0.557836154527224,0.667,0.333,1,"Slc30a7","LNG"
"Rgp1",0.365807036875545,0.557836154527224,0.667,0.333,1,"Rgp1","LNG"
"Ogfod2",0.365807036875545,0.557836154527224,0.667,0.333,1,"Ogfod2","LNG"
"Klrc1",0.365807036875545,0.557836154527224,0.667,0.333,1,"Klrc1","LNG"
"Vps26a",0.365807036875545,0.557836154527224,0.667,0.333,1,"Vps26a","LNG"
"Scyl2",0.365807036875545,0.557836154527224,0.667,0.333,1,"Scyl2","LNG"
"Coasy",0.365807036875545,0.557836154527224,0.667,0.333,1,"Coasy","LNG"
"As3mt",0.365807036875545,0.557836154527224,0.667,0.333,1,"As3mt","LNG"
"Dctn1",0.365905716725895,0.480289931137374,1,1,1,"Dctn1","LNG"
"Lmf1",0.365957062820087,0.627243044206359,1,0.333,1,"Lmf1","LNG"
"Laptm5",0.366167637931869,-0.153593505078421,1,1,1,"Laptm5","LNG"
"Idh3b",0.366226975326274,-0.320577964501147,1,1,1,"Idh3b","LNG"
"Ebna1bp2",0.366536712951045,-0.550240963934988,0.667,1,1,"Ebna1bp2","LNG"
"Cd8b1",0.366651220890896,-0.663970943465366,1,1,1,"Cd8b1","LNG"
"Maml3",0.366707045727422,0.59736225394624,0.333,0.333,1,"Maml3","LNG"
"Serbp1",0.366793546910207,0.222885654226904,1,1,1,"Serbp1","LNG"
"Ankrd12",0.366869255069896,0.474877515856655,1,1,1,"Ankrd12","LNG"
"Gm9993",0.367066127336431,-0.466527893567821,0.667,0.667,1,"Gm9993","LNG"
"Rpp21",0.367364846081394,0.702354757441186,1,0.667,1,"Rpp21","LNG"
"Tmem214",0.367713750044574,0.662582041814681,0.667,0.667,1,"Tmem214","LNG"
"Itga4",0.367748273363157,-0.39514850965614,1,1,1,"Itga4","LNG"
"Sec61a2",0.36792489802236,-0.557680998731319,0.333,0.667,1,"Sec61a2","LNG"
"Rwdd1",0.368107311778673,0.474805131155531,1,1,1,"Rwdd1","LNG"
"Rgs1",0.368204355076894,-0.218944242648771,1,1,1,"Rgs1","LNG"
"Dcaf13",0.368534473594903,0.565382768227975,0.667,1,1,"Dcaf13","LNG"
"Ap5m1",0.368559939865446,0.585269347532553,0.667,0.667,1,"Ap5m1","LNG"
"Vps13b",0.369120602086421,-0.545723337271903,0.667,0.667,1,"Vps13b","LNG"
"Tmem268",0.369123501583277,0.575858349264574,0.667,0.667,1,"Tmem268","LNG"
"Zfp787",0.369123501583277,0.575858349264574,0.667,0.667,1,"Zfp787","LNG"
"Fbxo25",0.369123501583277,0.575858349264574,0.667,0.667,1,"Fbxo25","LNG"
"Eif4g1",0.369148546069196,-0.527410358363099,0.667,1,1,"Eif4g1","LNG"
"Cd4",0.369797620052454,-0.877898103080955,0.333,1,1,"Cd4","LNG"
"Kdm2b",0.369856778829397,-0.521710326783061,0.333,0.667,1,"Kdm2b","LNG"
"Higd2a",0.369862264950737,-1.00340973292292,0.333,1,1,"Higd2a","LNG"
"Prim2",0.370074353891137,0.591658501922795,0.667,0.333,1,"Prim2","LNG"
"Nenf",0.370074353891137,0.591658501922795,0.667,0.333,1,"Nenf","LNG"
"Mycbp",0.370074353891137,0.591658501922795,0.667,0.333,1,"Mycbp","LNG"
"Rnaseh1",0.370074353891137,0.591658501922795,0.667,0.333,1,"Rnaseh1","LNG"
"Spint2",0.370084998641268,0.500469635913519,1,1,1,"Spint2","LNG"
"Romo1",0.370442375900777,-0.377636842745999,1,1,1,"Romo1","LNG"
"Gnai2",0.370565338314346,0.386634728845628,1,1,1,"Gnai2","LNG"
"Adam10",0.370597308954933,-0.416554891991336,1,1,1,"Adam10","LNG"
"Katna1",0.370623841195117,0.566691467903079,0.667,0.667,1,"Katna1","LNG"
"Carmil2",0.370833347738448,-0.519109679615392,0.333,1,1,"Carmil2","LNG"
"Rhno1",0.370939700980723,-0.495366559726192,0.667,1,1,"Rhno1","LNG"
"Rps6kb2",0.370992049748305,0.476673214006238,0.667,0.667,1,"Rps6kb2","LNG"
"Lasp1",0.371322845282925,0.655347442686608,0.667,0.667,1,"Lasp1","LNG"
"Pnpla7",0.371346481332655,0.564366845380886,0.667,0.333,1,"Pnpla7","LNG"
"Aph1a",0.371459083371297,-0.436839739338999,0.333,0.667,1,"Aph1a","LNG"
"Sept1",0.371578079372245,-0.232904531578126,1,1,1,"Sept1","LNG"
"Tpp1",0.372124204566778,0.649557526286054,0.667,0.333,1,"Tpp1","LNG"
"Dnajb12",0.372124204566778,0.649557526286054,0.667,0.333,1,"Dnajb12","LNG"
"Ube2g1",0.37235030323576,-0.488190415864768,0.667,1,1,"Ube2g1","LNG"
"Timm44",0.37255854576349,-0.536200578886653,0.333,0.667,1,"Timm44","LNG"
"Ppa1",0.372685410856238,0.474496759157053,1,1,1,"Ppa1","LNG"
"Gng10",0.372756969874492,-0.435400328040849,1,1,1,"Gng10","LNG"
"Rinl",0.373126526531598,-0.324947649762438,1,1,1,"Rinl","LNG"
"Chrac1",0.373227751897909,-0.507508553290721,0.667,1,1,"Chrac1","LNG"
"Zfp281",0.373316801818156,-0.518221444354574,0.667,1,1,"Zfp281","LNG"
"Gga3",0.373337203499237,-0.461783673465691,0.333,1,1,"Gga3","LNG"
"Bloc1s6",0.373611158147057,-0.464522925616868,0.333,1,1,"Bloc1s6","LNG"
"Mzt1",0.373611158147057,-0.464522925616868,0.333,1,1,"Mzt1","LNG"
"Runx3",0.373862335537753,-0.290425013302949,1,1,1,"Runx3","LNG"
"Kdm3a",0.373945627688079,0.618011452258283,0.667,0.667,1,"Kdm3a","LNG"
"Hbp1",0.374018449138545,-0.505541293550295,0.667,1,1,"Hbp1","LNG"
"Galt",0.374022440225095,-0.513584900210895,0,0.667,1,"Galt","LNG"
"Gm13212",0.374022440225095,-0.513584900210895,0,0.667,1,"Gm13212","LNG"
"Apbb2",0.374022440225095,-0.513584900210895,0,0.667,1,"Apbb2","LNG"
"Parp12",0.374022440225095,-0.513584900210895,0,0.667,1,"Parp12","LNG"
"Orai3",0.374022440225095,-0.513584900210895,0,0.667,1,"Orai3","LNG"
"Mapk1ip1",0.374022440225095,-0.513584900210895,0,0.667,1,"Mapk1ip1","LNG"
"Wdr6",0.374022440225095,-0.513584900210895,0,0.667,1,"Wdr6","LNG"
"Prodh",0.374022440225095,-0.513584900210895,0,0.667,1,"Prodh","LNG"
"Zdhhc16",0.374022440225095,-0.513584900210895,0,0.667,1,"Zdhhc16","LNG"
"Cd99l2",0.374022440225095,-0.513584900210895,0,0.667,1,"Cd99l2","LNG"
"Cenpl",0.374129928909543,0.469425997155962,0.667,0,1,"Cenpl","LNG"
"Usp50",0.374129928909543,0.469425997155962,0.667,0,1,"Usp50","LNG"
"Gmeb1",0.374129928909543,0.469425997155962,0.667,0,1,"Gmeb1","LNG"
"Casp1",0.374129928909543,0.469425997155962,0.667,0,1,"Casp1","LNG"
"Dpagt1",0.374129928909543,0.469425997155962,0.667,0,1,"Dpagt1","LNG"
"Gmppb",0.374129928909543,0.469425997155962,0.667,0,1,"Gmppb","LNG"
"Immp2l",0.374129928909543,0.469425997155962,0.667,0,1,"Immp2l","LNG"
"Gm17066",0.374129928909543,0.469425997155962,0.667,0,1,"Gm17066","LNG"
"Kmt2d",0.374277252441293,0.581254476396468,1,1,1,"Kmt2d","LNG"
"Cep290",0.374346034521965,-1.00997023935331,0.333,1,1,"Cep290","LNG"
"Igsf8",0.374376492349048,-0.5039608724376,0,0.667,1,"Igsf8","LNG"
"Smyd2",0.374376492349048,-0.5039608724376,0,0.667,1,"Smyd2","LNG"
"Ankrd50",0.374376492349048,-0.5039608724376,0,0.667,1,"Ankrd50","LNG"
"Pogz",0.374376492349048,-0.5039608724376,0,0.667,1,"Pogz","LNG"
"Manea",0.374376492349048,-0.5039608724376,0,0.667,1,"Manea","LNG"
"Fam160a2",0.374376492349048,-0.5039608724376,0,0.667,1,"Fam160a2","LNG"
"Prorsd1",0.374376492349048,-0.5039608724376,0,0.667,1,"Prorsd1","LNG"
"Tnfrsf13b",0.374376492349048,-0.5039608724376,0,0.667,1,"Tnfrsf13b","LNG"
"Vat1",0.374376492349048,-0.5039608724376,0,0.667,1,"Vat1","LNG"
"1700062C10Rik",0.374376492349048,-0.5039608724376,0,0.667,1,"1700062C10Rik","LNG"
"Tspan14",0.374376492349048,-0.5039608724376,0,0.667,1,"Tspan14","LNG"
"Akr7a5",0.374403465689305,-0.456756725193262,0.333,1,1,"Akr7a5","LNG"
"Zfp26",0.374675567737889,-0.558766609289835,0.333,1,1,"Zfp26","LNG"
"Il6st",0.374869106531812,-0.45221623682774,0.333,1,1,"Il6st","LNG"
"Fnbp1",0.375392306736172,0.536114677831847,1,1,1,"Fnbp1","LNG"
